text,label
Light rain until evening.,0
Light rain and humid throughout the day.,0
Light rain and humid throughout the day.,0
Possible light rain in the afternoon and evening.,0
Light rain starting in the afternoon.,0
Light rain in the morning and afternoon.,0
Possible light rain in the morning.,0
Possible light rain in the afternoon and evening.,0
Rain starting in the afternoon.,0
Light rain until evening.,0
Possible drizzle in the morning.,0
Light rain starting in the afternoon.,0
Light rain until evening.,0
Possible light rain starting in the afternoon.,0
Rain until evening.,0
Light rain in the afternoon and evening.,0
Possible light rain in the evening.,0
Rain until evening.,0
Possible light rain in the evening.,0
Rain until evening.,0
Possible light rain starting in the afternoon.,0
"Light rain until morning, starting again in the evening.",0
Rain until evening.,0
Rain and humid throughout the day.,0
Light rain until evening.,0
Possible light rain in the afternoon and evening.,0
Rain starting in the afternoon.,0
Rain and humid throughout the day.,0
"Rain until afternoon, starting again overnight.",0
Light rain until evening.,0
Possible light rain in the morning and afternoon.,0
Possible drizzle overnight.,0
Light rain until evening.,0
Rain and humid throughout the day.,0
Light rain until evening.,0
Light rain until evening.,0
Light rain starting in the afternoon.,0
Rain and humid throughout the day.,0
"Light rain until morning, starting again in the evening.",0
Light rain and humid throughout the day.,0
Rain and humid throughout the day.,0
Possible drizzle overnight.,0
Possible drizzle in the morning.,0
Possible drizzle overnight.,0
Possible light rain in the afternoon and evening.,0
Possible light rain in the morning and overnight.,0
Possible light rain in the morning.,0
Possible light rain in the morning and afternoon.,0
Possible light rain overnight.,0
Possible light rain until evening.,0
Rain overnight.,0
Rain in the morning.,0
Possible light rain and humid throughout the day.,0
Light rain in the morning and afternoon.,0
Light rain and humid throughout the day.,0
Light rain and humid throughout the day.,0
Light rain until evening.,0
Possible light rain in the afternoon and evening.,0
Possible light rain in the evening and overnight.,0
Possible light rain in the morning and afternoon.,0
Possible drizzle in the morning.,0
"Possible light rain until afternoon, starting again overnight.",0
"Rain until morning, starting again in the evening.",0
Light rain starting in the afternoon.,0
Light rain and humid throughout the day.,0
Light rain and humid throughout the day.,0
Light rain in the morning and afternoon.,0
Possible light rain starting in the afternoon.,0
Light rain in the morning.,0
Possible light rain in the morning and afternoon.,0
Light rain starting in the afternoon.,0
Rain and humid throughout the day.,0
Rain throughout the day.,0
Rain and dangerously windy throughout the day.,0
Possible light rain in the evening.,0
Possible light rain in the morning and afternoon.,0
Possible light rain in the morning.,0
Light rain until evening.,0
Possible light rain overnight.,0
Possible light rain and humid throughout the day.,0
Possible light rain in the evening and overnight.,0
Possible light rain in the morning and overnight.,0
Possible drizzle overnight.,0
Possible light rain and humid throughout the day.,0
Light rain and humid throughout the day.,0
Light rain and humid throughout the day.,0
Possible light rain in the morning.,0
Possible light rain in the morning.,0
Possible light rain overnight.,0
Possible light rain in the morning.,0
Possible light rain in the morning and afternoon.,0
Possible light rain overnight.,0
Possible light rain in the morning and overnight.,0
Possible light rain and humid throughout the day.,0
Light rain and humid throughout the day.,0
Light rain and humid throughout the day.,0
Light rain in the morning and afternoon.,0
Possible light rain in the morning and afternoon.,0
Possible drizzle in the morning.,0
Possible drizzle in the morning.,0
Possible light rain in the evening and overnight.,0
Possible light rain in the morning.,0
Possible light rain in the morning.,0
Possible light rain in the morning and overnight.,0
Possible light rain overnight.,0
Possible light rain overnight.,0
"Possible light rain until morning, starting again in the evening.",0
Possible light rain in the morning and afternoon.,0
Possible light rain in the morning.,0
Possible light rain in the morning.,0
Possible light rain in the afternoon and evening.,0
Possible drizzle in the morning.,0
Possible light rain in the morning and afternoon.,0
Light rain starting in the afternoon.,0
Light rain until evening.,0
Possible light rain and humid throughout the day.,0
Light rain in the morning and afternoon.,0
Possible light rain overnight.,0
Possible light rain in the morning.,0
Possible light rain in the morning.,0
Possible light rain in the morning.,0
"Light rain until afternoon, starting again overnight.",0
Possible drizzle in the morning.,0
Possible light rain in the afternoon.,0
Possible light rain in the morning.,0
Possible light rain in the morning and afternoon.,0
Possible drizzle in the evening.,0
Possible drizzle in the morning and afternoon.,0
Light rain and humid throughout the day.,0
Light rain until evening.,0
"Possible drizzle until afternoon, starting again overnight.",0
Light rain and humid throughout the day.,0
Light rain and humid throughout the day.,0
Light rain until evening.,0
Light rain starting in the afternoon.,0
Light rain in the morning and afternoon.,0
Possible drizzle in the evening.,0
Rain throughout the day.,0
Rain and humid throughout the day.,0
Light rain and humid throughout the day.,0
Light rain and humid throughout the day.,0
Light rain in the morning and afternoon.,0
Possible light rain overnight.,0
Possible light rain in the afternoon and evening.,0
"Light rain until afternoon, starting again overnight.",0
Rain in the morning and afternoon.,0
Possible light rain in the morning and overnight.,0
Possible light rain in the morning and afternoon.,0
Possible light rain in the morning.,0
Possible light rain until evening.,0
Light rain in the morning and afternoon.,0
Possible light rain in the morning and afternoon.,0
Possible light rain in the morning and afternoon.,0
Light rain and humid throughout the day.,0
"Light rain until afternoon, starting again overnight.",0
"Light rain until afternoon, starting again overnight.",0
Light rain and humid throughout the day.,0
Rain and humid throughout the day.,0
Light rain and humid throughout the day.,0
Possible drizzle in the morning.,0
Possible light rain overnight.,0
Light rain in the morning and afternoon.,0
Possible light rain in the afternoon.,0
Possible light rain in the morning.,0
Possible light rain overnight.,0
Light rain in the morning and afternoon.,0
Light rain in the morning and afternoon.,0
Light rain in the morning and afternoon.,0
Possible drizzle in the morning.,0
Possible drizzle in the morning and afternoon.,0
Light rain in the morning and afternoon.,0
Possible drizzle in the morning.,0
Possible light rain in the morning and afternoon.,0
Possible light rain in the morning.,0
Possible light rain in the morning.,0
Possible light rain overnight.,0
Light rain in the morning and overnight.,0
Light rain in the morning.,0
Possible light rain in the morning.,0
Possible light rain starting in the afternoon.,0
Rain and humid throughout the day.,0
Rain and humid throughout the day.,0
Possible light rain starting in the afternoon.,0
Possible drizzle overnight.,0
Possible light rain starting in the afternoon.,0
Rain until evening.,0
Possible light rain in the morning.,0
Possible drizzle in the morning and afternoon.,0
Light rain overnight.,0
Rain and humid throughout the day.,0
Light rain until evening.,0
Light rain starting in the afternoon.,0
Light rain and humid throughout the day.,0
Light rain until evening.,0
Possible light rain in the afternoon.,0
Light rain in the evening and overnight.,0
Light rain and humid throughout the day.,0
Possible light rain and humid throughout the day.,0
Possible light rain in the evening and overnight.,0
Possible light rain in the morning and afternoon.,0
Possible light rain in the evening and overnight.,0
Light rain starting in the afternoon.,0
Light rain and humid throughout the day.,0
Rain in the morning and afternoon.,0
Light rain in the evening and overnight.,0
Possible drizzle in the morning.,0
Light rain starting in the afternoon.,0
Rain and humid throughout the day.,0
Possible light rain in the morning and afternoon.,0
Possible drizzle in the afternoon and evening.,0
Possible light rain until evening.,0
Rain and humid throughout the day.,0
Possible light rain until evening.,0
Possible drizzle in the morning.,0
Possible drizzle in the evening.,0
Possible drizzle in the evening.,0
Possible light rain in the evening.,0
Possible drizzle in the morning.,0
Possible drizzle in the morning.,0
Possible light rain in the morning.,0
Windy overnight.,0
Windy throughout the day.,0
Windy throughout the day.,0
Possible drizzle in the morning.,0
Possible light rain overnight.,0
"Light rain until morning, starting again in the evening.",0
Possible light rain in the morning.,0
"Possible light rain until morning, starting again in the evening.",0
Light rain in the morning.,0
Possible light rain in the morning and afternoon.,0
"Possible light rain until morning, starting again in the evening.",0
Possible drizzle in the morning.,0
