,text,labels
5679,Overcast throughout the day.,0
5680,Humid and overcast throughout the day.,0
5682,Clear throughout the day.,0
5683,Partly cloudy throughout the day.,0
5685,Light rain in the morning and afternoon.,0
5686,Light rain starting in the afternoon.,0
5687,Possible light rain in the morning.,0
5688,Light rain throughout the day.,0
5689,Light rain in the morning and afternoon.,0
5690,Possible light rain until evening.,0
5691,Overcast throughout the day.,0
5692,Possible drizzle in the evening and overnight.,0
5693,Light rain throughout the day.,0
5694,"Light rain until afternoon, starting again overnight.",0
5695,Rain throughout the day.,0
5696,Light rain throughout the day.,0
5697,Mostly cloudy throughout the day.,0
5701,Light rain until evening.,0
5709,Humid and overcast throughout the day.,0
5711,Light rain in the evening and overnight.,0
5721,Overcast throughout the day.,0
5722,Overcast throughout the day.,0
5725,Light rain throughout the day.,0
5726,"Possible drizzle until afternoon, starting again overnight.",0
5727,Possible drizzle in the morning.,0
5728,Overcast throughout the day.,0
5730,Overcast throughout the day.,0
5732,Overcast throughout the day.,0
5735,Possible light rain throughout the day.,0
5736,Rain throughout the day.,0
5737,Clear throughout the day.,0
5743,Possible drizzle overnight.,0
5744,Light rain throughout the day.,0
5745,Light rain throughout the day.,0
5746,Possible light rain in the morning and afternoon.,0
5747,Light rain throughout the day.,0
5748,Light rain throughout the day.,0
5749,Possible drizzle in the morning.,0
5750,Possible drizzle in the morning.,0
5754,Possible light rain throughout the day.,0
5755,"Light rain until morning, starting again in the evening.",0
5756,"Light rain until morning, starting again in the evening.",0
5757,Light rain throughout the day.,0
5758,Clear throughout the day.,0
5771,Mostly cloudy throughout the day.,0
5772,Overcast throughout the day.,0
5773,Light rain overnight.,0
5774,Light rain throughout the day.,0
5775,Light rain until evening.,0
5777,Possible drizzle in the morning.,0
5778,Mostly cloudy throughout the day.,0
5780,Overcast throughout the day.,0
5782,Possible drizzle overnight.,0
5783,Overcast throughout the day.,0
5787,Possible light rain overnight.,0
5788,Light rain throughout the day.,0
5789,"Light rain until morning, starting again in the evening.",0
5790,Light rain in the morning.,0
5791,Mostly cloudy throughout the day.,0
5794,Possible light rain in the evening and overnight.,0
5795,Possible light rain until evening.,0
5796,Rain throughout the day.,0
5797,Humid and mostly cloudy throughout the day.,0
5798,Possible light rain in the afternoon and evening.,0
5799,Overcast throughout the day.,0
5800,Light rain until evening.,0
5801,Overcast throughout the day.,0
5804,Possible light rain throughout the day.,0
5805,Light rain throughout the day.,0
5806,Light rain throughout the day.,0
5807,Rain throughout the day.,0
5808,Light rain in the morning and afternoon.,0
5812,Possible drizzle overnight.,0
5813,Possible light rain until evening.,0
5814,Windy in the morning.,0
5819,Humid and overcast throughout the day.,0
5820,Humid and overcast throughout the day.,0
5821,Humid and overcast throughout the day.,0
5822,Humid and overcast throughout the day.,0
5823,Possible light rain in the morning and overnight.,0
5826,Overcast throughout the day.,0
5827,Possible light rain overnight.,0
5828,Rain in the evening and overnight.,0
5829,Possible light rain until evening.,0
5831,Possible light rain until evening.,0
5832,Overcast throughout the day.,0
5837,Overcast throughout the day.,0
5838,Foggy in the morning.,0
5839,Overcast throughout the day.,0
5841,Overcast throughout the day.,0
5846,Overcast throughout the day.,0
5847,Possible light rain (with a chance of 1–2 in. of snow) throughout the day.,0
5848,Snow (2–4 in.) in the morning and afternoon.,0
5850,Foggy in the morning.,0
5854,Overcast throughout the day.,0
5855,Possible light rain overnight.,0
5856,"Light rain until morning, starting again in the evening.",0
5857,Drizzle until evening.,0
5858,Overcast throughout the day.,0
5859,Light rain in the evening and overnight.,0
5860,Light rain in the morning.,0
5861,Possible drizzle overnight.,0
5862,"Possible light rain until morning, starting again in the evening.",0
5863,Mostly cloudy throughout the day.,0
5864,Overcast throughout the day.,0
5865,Overcast throughout the day.,0
5866,Overcast throughout the day.,0
5868,Light rain overnight.,0
5869,Light rain until evening.,0
5870,Overcast throughout the day.,0
5874,Possible light rain overnight.,0
5875,Overcast throughout the day.,0
5877,Overcast throughout the day.,0
5882,Light rain throughout the day.,0
5883,Possible light rain in the morning and afternoon.,0
5884,"Possible drizzle until morning, starting again in the evening.",0
5885,Light rain throughout the day.,0
5886,Light rain throughout the day.,0
5887,Overcast throughout the day.,0
5889,Overcast throughout the day.,0
5890,Overcast throughout the day.,0
5892,Possible light rain overnight.,0
5893,Light rain in the morning.,0
5894,Overcast throughout the day.,0
5895,Possible drizzle in the morning.,0
5896,Possible drizzle in the morning.,0
5899,Possible light rain overnight.,0
5900,Possible light rain in the morning.,0
5901,Overcast throughout the day.,0
5902,Partly cloudy throughout the day.,0
5905,Possible light rain in the evening and overnight.,0
5906,"Rain until morning, starting again in the evening.",0
5907,Clear throughout the day.,0
5908,Partly cloudy throughout the day.,0
5909,Possible light rain overnight.,0
5910,Light rain in the morning.,0
5911,Possible light rain overnight.,0
5912,Possible drizzle in the morning.,0
5913,Partly cloudy throughout the day.,0
5914,Partly cloudy throughout the day.,0
5916,Possible light rain in the evening and overnight.,0
5917,"Possible drizzle until morning, starting again in the evening.",0
5918,"Light rain until morning, starting again in the evening.",0
5919,Possible light rain overnight.,0
5920,Possible light rain in the morning.,0
5922,Light rain in the morning and afternoon.,0
5924,Rain in the evening and overnight.,0
5925,Light rain in the morning.,0
5931,Possible light rain throughout the day.,0
5932,Possible light rain in the afternoon and evening.,0
5933,Overcast throughout the day.,0
5934,Possible light rain in the morning and overnight.,0
5935,Light rain overnight.,0
5936,Possible drizzle in the morning.,0
5937,Mostly cloudy throughout the day.,0
5939,Overcast throughout the day.,0
5947,Possible drizzle in the morning.,0
5952,Partly cloudy throughout the day.,0
5953,Mostly cloudy throughout the day.,0
5954,Mostly cloudy throughout the day.,0
5961,Light rain until evening.,0
5962,Light rain throughout the day.,0
5963,Light rain throughout the day.,0
5964,Possible light rain in the morning.,0
5971,Mostly cloudy throughout the day.,0
5972,Clear throughout the day.,0
5974,Overcast throughout the day.,0
5975,Overcast throughout the day.,0
5979,Clear throughout the day.,0
5982,Possible drizzle in the morning.,0
5983,Overcast throughout the day.,0
5985,Mostly cloudy throughout the day.,0
5986,Mostly cloudy throughout the day.,0
5987,Mostly cloudy throughout the day.,0
5990,Partly cloudy throughout the day.,0
5994,Mostly cloudy throughout the day.,0
5995,Clear throughout the day.,0
5999,Light rain in the evening and overnight.,0
6000,Possible light rain until evening.,0
6001,Possible light rain in the afternoon and evening.,0
6005,Light rain in the afternoon and evening.,0
6006,Mostly cloudy throughout the day.,0
6009,Possible light rain throughout the day.,0
6010,Light rain in the morning and afternoon.,0
6011,Foggy in the morning.,0
6012,Overcast throughout the day.,0
6013,Clear throughout the day.,0
6014,Mostly cloudy throughout the day.,0
6021,Clear throughout the day.,0
6026,Humid and partly cloudy throughout the day.,0
6029,Partly cloudy throughout the day.,0
6030,Light rain starting in the afternoon.,0
6031,Light rain and humid throughout the day.,0
6032,Light rain until evening.,0
6033,Light rain in the afternoon and evening.,0
6034,Possible light rain in the evening and overnight.,0
6035,Possible light rain until evening.,0
6036,Mostly cloudy throughout the day.,0
6037,Possible light rain overnight.,0
6038,Light rain in the morning and afternoon.,0
6052,Possible light snow (< 1 in.) overnight.,0
6053,Partly cloudy throughout the day.,0
6080,Possible light snow (< 1 in.) in the morning.,0
6092,Light rain (with a chance of 1–3 in. of snow) in the morning and afternoon.,0
6109,Possible light rain in the evening.,0
6115,Light rain in the evening and overnight.,0
6116,Possible drizzle in the morning.,0
6125,Windy in the evening.,0
6133,Light rain in the morning.,0
6147,Overcast throughout the day.,0
6153,Rain in the evening and overnight.,0
6154,Light rain in the morning.,0
6158,Windy in the morning and afternoon.,0
6166,Partly cloudy throughout the day.,0
6172,Partly cloudy throughout the day.,0
6176,Overcast throughout the day.,0
6183,Mostly cloudy throughout the day.,0
6184,Light rain starting in the afternoon.,0
6185,Light rain in the morning.,0
6187,Mostly cloudy throughout the day.,0
6193,Possible drizzle overnight.,0
6194,Possible drizzle in the morning.,0
6195,Overcast throughout the day.,0
6196,Overcast throughout the day.,0
6197,Overcast throughout the day.,0
6201,Overcast throughout the day.,0
6203,Possible drizzle in the morning and afternoon.,0
6204,"Light rain until afternoon, starting again overnight.",0
6205,Light rain throughout the day.,0
6206,Possible light rain in the morning.,0
6223,Mostly cloudy throughout the day.,0
6227,Mostly cloudy throughout the day.,0
6228,"Possible light rain until morning, starting again in the evening.",0
6229,Partly cloudy throughout the day.,0
6230,Possible light rain starting in the afternoon.,0
6231,Light rain in the morning.,0
6233,Mostly cloudy throughout the day.,0
6237,Light rain in the morning and afternoon.,0
6238,Possible light rain in the afternoon and evening.,0
6239,Possible light rain in the evening.,0
6240,Humid and overcast throughout the day.,0
6247,Possible light rain in the morning.,0
6248,Possible drizzle overnight.,0
6249,Possible light rain in the morning and afternoon.,0
6250,Possible drizzle in the morning.,0
6251,Overcast throughout the day.,0
6252,Mostly cloudy throughout the day.,0
6253,Possible drizzle in the evening and overnight.,0
6254,Overcast throughout the day.,0
6255,Light rain throughout the day.,0
6256,Rain throughout the day.,0
6257,Overcast throughout the day.,0
6258,Mostly cloudy throughout the day.,0
6261,Possible light rain in the evening and overnight.,0
6262,Clear throughout the day.,0
6276,Light rain throughout the day.,0
6277,Rain throughout the day.,0
6278,Possible light rain in the morning.,0
6279,Light rain throughout the day.,0
6280,Light rain in the morning and afternoon.,0
6281,Drizzle in the morning and afternoon.,0
6286,Possible light rain until evening.,0
6292,Overcast throughout the day.,0
6293,Light rain in the morning.,0
6294,Light rain throughout the day.,0
6295,Light rain throughout the day.,0
6296,Overcast throughout the day.,0
6297,Mostly cloudy throughout the day.,0
6307,Drizzle overnight.,0
6308,Drizzle in the morning and afternoon.,0
6316,Light rain in the morning and overnight.,0
6317,Light rain (with a chance of 1–2 in. of snow) in the morning and afternoon.,0
6327,Light rain in the evening and overnight.,0
6328,Possible drizzle overnight.,0
6329,Light rain throughout the day.,0
6330,Light rain in the morning.,0
6333,Light rain until evening.,0
6339,Light rain starting in the afternoon.,0
6340,Possible drizzle in the morning.,0
6352,Possible light rain in the evening.,0
6355,Mostly cloudy throughout the day.,0
6356,Mostly cloudy throughout the day.,0
6357,Light rain starting in the afternoon.,0
6358,Rain starting in the afternoon.,0
6359,Light rain in the evening and overnight.,0
6360,Light rain until evening.,0
6372,Light rain throughout the day.,0
6373,Overcast throughout the day.,0
6380,Light rain throughout the day.,0
6381,Partly cloudy throughout the day.,0
6382,Light rain until evening.,0
6383,Overcast throughout the day.,0
6385,Overcast throughout the day.,0
6386,Overcast throughout the day.,0
6390,Rain in the morning.,0
6392,Possible light rain in the morning and afternoon.,0
6393,Light rain throughout the day.,0
6394,Light rain in the morning.,0
6397,Light rain in the evening and overnight.,0
6398,Light rain throughout the day.,0
6399,Possible drizzle in the morning.,0
6401,Overcast throughout the day.,0
6403,Overcast throughout the day.,0
6404,Light rain overnight.,0
6405,Light rain throughout the day.,0
6406,Light rain throughout the day.,0
6407,Light rain throughout the day.,0
6408,Light rain throughout the day.,0
6409,Overcast throughout the day.,0
6415,Rain overnight.,0
6416,Light rain throughout the day.,0
6417,Drizzle in the morning.,0
6419,Rain starting in the afternoon.,0
6420,Rain until evening.,0
6421,Possible light rain overnight.,0
6422,Possible drizzle in the morning.,0
6424,Light rain in the evening and overnight.,0
6425,Light rain throughout the day.,0
6426,Possible light rain in the evening and overnight.,0
6427,Overcast throughout the day.,0
6428,Light rain throughout the day.,0
6429,Rain in the morning and afternoon.,0
6435,Possible light rain in the morning.,0
6441,Overcast throughout the day.,0
6443,Light rain throughout the day.,0
6444,Partly cloudy throughout the day.,0
6445,Light rain throughout the day.,0
6446,Light rain throughout the day.,0
6447,Possible drizzle in the morning.,0
6448,Overcast throughout the day.,0
6449,Possible light rain until evening.,0
6450,Possible light rain in the morning and afternoon.,0
6451,Light rain in the evening and overnight.,0
6452,Rain until evening.,0
6454,Light rain in the evening and overnight.,0
6455,Possible drizzle in the morning and afternoon.,0
6456,Light rain in the morning.,0
6459,Light rain in the evening and overnight.,0
6460,Light rain in the morning and afternoon.,0
6464,Mostly cloudy throughout the day.,0
6465,Light rain until evening.,0
6466,Overcast throughout the day.,0
